disorder	score_x	method_x	threshold_x	score_y	method_y	threshold_y	n	pearson	spearman	z_rmse
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.84972771362632	0.873959813279338	0.545911154037381
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.904283900515781	0.916603463200025	0.435687416650431
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.912480713047901	0.922706604145588	0.416614523892829
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	GraphPred_BPD	GraphPred_bcftools	NA	119	0.778254087638809	0.792966788805728	0.663147798507913
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.999824728722918	0.999453424466448	0.0186439485735943
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.999815247277783	0.999337696471913	0.0191415870989302
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.411326907416168	0.418484579271029	1.08048716778409
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.466138683965526	0.481673696186663	1.02895586541694
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.527931663840971	0.525631187921336	0.967575707994956
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.587164213079615	0.602700118752057	0.904838746547623
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.69260286239162	0.705798151614407	0.780786742183524
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.804627118394984	0.83128975803037	0.622464605715001
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.850705142772416	0.875720829870406	0.544132848843772
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.905211586255834	0.919243909779106	0.433570922577144
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.913727083819719	0.925243778031267	0.413637362169742
BPD	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	GraphPred_BPD	GraphPred_bcftools	NA	119	0.777103435841117	0.791555318964577	0.664866127559226
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.99997753411646	0.999880714375007	0.00667489244894558
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.410887401877744	0.416187152827233	1.08089044041255
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.466785293624069	0.479717988890472	1.0283325439993
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.527526897833117	0.523116365190144	0.967990433799632
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.588331892897808	0.601523999430281	0.903558200941356
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.69373465149025	0.705312633527988	0.779348048202998
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.805207940862747	0.830358923230309	0.621538657007391
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.85085022847996	0.875110383136306	0.543868388666784
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.905869795594569	0.919520011394389	0.4320629451466
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.914497147081711	0.925637373593506	0.411787181804456
BPD	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	GraphPred_BPD	GraphPred_bcftools	NA	119	0.776494471452865	0.789524284289987	0.665773731575903
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.410260425361242	0.415908075287633	1.08146546860627
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.466318248463182	0.480147842984218	1.02878280597575
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.52738511330295	0.52301945780972	0.968135665108281
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.587917381851774	0.601634035228112	0.904012985530764
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.693106921342033	0.704543714636071	0.78014632630535
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.804735936922159	0.828914126814238	0.622291231817057
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.85050939495914	0.873847424777943	0.544489451631688
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.905759557776562	0.918677460546471	0.432315870016741
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.91440441732614	0.92497289368696	0.412010417497314
BPD	Shizhong_BPD_Pt_1	Shizhong_C+T	1	GraphPred_BPD	GraphPred_bcftools	NA	119	0.776071757929924	0.78944660366425	0.666403019405996
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.903398871271633	0.853874092009685	0.437697051708993
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.707532208989137	0.634603332858567	0.761590544165774
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.580152267000729	0.600213644779946	0.912490658351298
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.553239702637176	0.505611736219912	0.941282114086623
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.497297555009041	0.47901296111665	0.99847689477215
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.486242179467775	0.458595641646489	1.00939638192606
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.457357864528168	0.433364193134881	1.03738335973418
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.462222466181078	0.443106395100413	1.03272299759351
BPD	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	GraphPred_BPD	GraphPred_bcftools	NA	119	0.627322637855167	0.615610311921379	0.859704157958772
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.783020178589036	0.722610739210939	0.655982410689761
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.666467949030021	0.674177467597209	0.813301002858958
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.603363814733127	0.576135878080046	0.886908234350946
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.553142640829084	0.554842615012107	0.941384358604217
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.548688816732216	0.554401082466885	0.946064112326384
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.498420137703454	0.494986469163937	0.997361424430005
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.501891783067236	0.5002634952286	0.993903852087509
BPD	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	GraphPred_BPD	GraphPred_bcftools	NA	119	0.666488011290888	0.648668280871671	0.813276542087935
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.861288551447292	0.858182595071927	0.52449176567015
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.716316518421278	0.696695627403504	0.750066112786786
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.674163989374643	0.692593647628543	0.803863039191391
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.621148937131703	0.627553055120353	0.866795755055656
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.577606857120142	0.573529411764706	0.915252556042084
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.580915469742726	0.571620851730523	0.911660914502335
BPD	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	GraphPred_BPD	GraphPred_bcftools	NA	119	0.698007682592769	0.665517732516736	0.773892197713329
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.844124132077239	0.851986896453497	0.555996378908555
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.766095961085798	0.793327161373024	0.681085102986784
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.739266933342563	0.754180316194275	0.719085575552514
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.682636706818438	0.698874804158952	0.793342769238448
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.687183053761991	0.69661729098419	0.78763980651574
BPD	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	GraphPred_BPD	GraphPred_bcftools	NA	119	0.727338672811565	0.739267910554052	0.735350332197368
BPD	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.892744757505445	0.885116080330438	0.461202640789875
BPD	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.869134723761147	0.850505625979205	0.509441984989783
BPD	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.811994297984348	0.801467027488962	0.610615791094173
BPD	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.815457637229738	0.80102549494374	0.604965431429811
BPD	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	GraphPred_BPD	GraphPred_bcftools	NA	119	0.789465541417527	0.781128044438114	0.646166018065834
BPD	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.956284854462423	0.955804016521863	0.294441136301963
BPD	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.909105766279547	0.914648910411622	0.424571352378762
BPD	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.910828662725154	0.91504059250819	0.420528235214117
BPD	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	GraphPred_BPD	GraphPred_bcftools	NA	119	0.814423649711107	0.831947016094574	0.606657869248252
BPD	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.948347876324117	0.947528842045293	0.320056470693601
BPD	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.947215431224025	0.946624412476855	0.323545981187018
BPD	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	GraphPred_BPD	GraphPred_bcftools	NA	119	0.828858770561299	0.840927218344965	0.582585732483691
BPD	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.996230283218523	0.995492095143142	0.0864643104314766
BPD	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	GraphPred_BPD	GraphPred_bcftools	NA	119	0.816371162310852	0.830387409200969	0.60346621813117
BPD	PRSice_BPD_Pt_1	PRSice_C+T	1	GraphPred_BPD	GraphPred_bcftools	NA	119	0.81450560424581	0.825466457769549	0.606523897829724
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	119	0.852729800435408	0.826142999572711	0.54043063359208
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	119	0.750437146485642	0.744722973935337	0.703513591450944
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	119	0.630658495459351	0.60155248540094	0.855847877158621
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	119	0.551000360780549	0.56917105825381	0.94363820716154
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	119	0.51465136690666	0.46583107819399	0.981091303754528
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.489515444942778	0.43964534966529	1.00617569924966
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.423681394457629	0.3930280586811	1.06908895050919
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.383761007282215	0.366913545079049	1.10549582883644
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.346525272802808	0.301417177040308	1.13840532582647
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.354840991169673	0.311259079903148	1.13113881071639
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.357375625660583	0.314492237572995	1.12891467304933
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.356988938297576	0.321649337701182	1.12925427375982
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.354436653547658	0.320531263352799	1.13149321198257
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.360301630548386	0.326178607036035	1.12634164701622
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.363350084553869	0.330850306224185	1.12365467663039
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.362838879492182	0.325786924939467	1.12410571155697
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.363118132440554	0.324270047001852	1.12385934982324
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.866017920284942	0.83941034040735	0.515472947661697
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.755708117917125	0.747357926221336	0.696044551913447
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.616941462649395	0.622083748753739	0.871595729733846
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.546079800650717	0.516023358495941	0.948794755352881
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.518199422567949	0.490400227887765	0.97749867834579
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.450315514003389	0.419733656174334	1.04409318418932
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.438794621329419	0.421100982765988	1.05497807283859
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.393294537218502	0.380487110098277	1.09691120656874
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.402781457022159	0.383777239709443	1.08830133672576
MDD	Shizhong_MDD_Pt_1e-08	Shizhong_C+T	1e-08	GraphPred_MDD	GraphPred_bcftools	NA	119	0.447197474307612	0.431989745050563	1.04705026270645
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	119	0.85916879438833	0.861081042586526	0.528484153219997
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	119	0.670502064303849	0.643369890329013	0.808367546949056
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	119	0.591892913193383	0.587743911123772	0.899641723675502
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	119	0.49661171211909	0.481306081754736	0.999157779533582
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.482828813595817	0.48085742771685	1.01274400521341
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.431141416557321	0.429839054265774	1.06214712654327
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.375384887680888	0.383015239994303	1.11298359900677
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.35731658373478	0.343697478991597	1.12896653208871
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.355171158021772	0.330002848597066	1.13084933763407
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.354224212419434	0.33369890329013	1.13167937180985
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.353798555040592	0.338043013815696	1.13205227857732
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.347840942216775	0.332858567155676	1.13725874766173
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.3501937617183	0.337081612305939	1.13520542780369
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.351284448862708	0.339552770260647	1.13425231756542
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.350865508485038	0.335593220338983	1.13461850841731
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.35093710153583	0.334852585101837	1.13455593814765
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.848761913140481	0.825779803446803	0.547662630762008
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.820448658804714	0.813815695769833	0.596728592234905
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.631382181440031	0.628315054835494	0.855008993908923
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.536403171831479	0.522418458908987	0.95885458386894
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.510717990793786	0.507093006694203	0.985058775590038
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.460767261439091	0.452428428998718	1.03411930743989
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.431246158560488	0.445143142002564	1.06204933726621
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.401438692167449	0.408211081042587	1.08952409874768
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.407859643326766	0.405640222190571	1.08366451200492
MDD	Shizhong_MDD_Pt_1e-07	Shizhong_C+T	1e-07	GraphPred_MDD	GraphPred_bcftools	NA	119	0.466396760619759	0.470965674405355	1.02870712891971
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_1e-05	Shizhong_C+T	1e-05	119	0.835503296178296	0.815952143569292	0.571164387159256
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_1e-04	Shizhong_C+T	1e-04	119	0.737109416765052	0.717162797322319	0.72205459443168
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.001	Shizhong_C+T	0.001	119	0.561600572687133	0.568629824811281	0.932432730562284
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.01	Shizhong_C+T	0.01	119	0.508934029020557	0.508139866115938	0.986852943635774
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.05	Shizhong_C+T	0.05	119	0.46047170916371	0.433734510753454	1.03440266787436
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.1	Shizhong_C+T	0.1	119	0.36855556775669	0.342016806722689	1.11905154171751
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	119	0.352832374299852	0.309685230024213	1.13289826753412
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	119	0.343388654930854	0.29273607748184	1.1411341749975
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.340655039273877	0.292031049708019	1.14350710253189
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.335531303326119	0.290834638940322	1.14794157178281
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.333278265769591	0.289032901296112	1.14988610790931
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.335812287782232	0.288918957413474	1.14769883059224
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.335687103878859	0.288000284859707	1.14780698273638
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.335436354755997	0.285094715852443	1.14802358581745
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.335571358679213	0.283912548070076	1.14790697128305
MDD	Shizhong_MDD_Pt_1e-06	Shizhong_C+T	1e-06	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.767221923114817	0.726207093006694	0.679443829307516
